Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[ecotype],Characteristics[growth condition],Characteristics[age],Unit[time unit],Characteristics[developmental stage],Characteristics[organism part],Characteristics[genotype],Characteristics[stimulus],Comment[replicate],Material Type,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Protocol REF,Performer,Assay Name,Comment[technical replicate group],Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Protocol REF,Performer,Protocol REF,Derived Array Data File,Comment [Derived ArrayExpress FTP file],Factor Value[genotype],Factor Value[compound],Factor Value[dose],Unit[dose unit],Factor Value[time],Unit[time unit]
R4_efr-1_elf18_090,ERS5229461,SAMEA7471765,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,efr-1,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_efr-1_elf18_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-2_efr-1_elf18_090,group 143,sequencing assay,ERX4623827,R4-2_efr-1_elf18_090.fq.gz,R4-2_efr-1_elf18_090.fq.gz,ERR4703011,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/001/ERR4703011/ERR4703011.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,efr-1,elf18,1,millimolar,90,minute
R4_efr-1_elf18_180,ERS5229462,SAMEA7471766,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,efr-1,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_efr-1_elf18_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-1_efr-1_elf18_180,group 144,sequencing assay,ERX4623828,R4-1_efr-1_elf18_180.fq.gz,R4-1_efr-1_elf18_180.fq.gz,ERR4703012,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/002/ERR4703012/ERR4703012.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,efr-1,elf18,1,millimolar,180,minute
R4_efr-1_elf18_180,ERS5229462,SAMEA7471766,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,efr-1,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_efr-1_elf18_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-2_efr-1_elf18_180,group 144,sequencing assay,ERX4623828,R4-2_efr-1_elf18_180.fq.gz,R4-2_efr-1_elf18_180.fq.gz,ERR4703013,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4703013/ERR4703013.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,efr-1,elf18,1,millimolar,180,minute
R1_Col_flg22_000,ERS5229463,SAMEA7471767,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_Col_flg22_000,group 145,sequencing assay,ERX4623829,R1-1_Col_flg22_000.fq.gz,R1-1_Col_flg22_000.fq.gz,ERR4703014,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4703014/ERR4703014.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,0,minute
R1_Col_flg22_000,ERS5229463,SAMEA7471767,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_Col_flg22_000,group 145,sequencing assay,ERX4623829,R1-2_Col_flg22_000.fq.gz,R1-2_Col_flg22_000.fq.gz,ERR4703015,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4703015/ERR4703015.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,0,minute
R1_Col_flg22_000,ERS5229463,SAMEA7471767,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_Col_flg22_000,group 145,sequencing assay,ERX4623829,R1-3_Col_flg22_000.fq.gz,R1-3_Col_flg22_000.fq.gz,ERR4703016,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4703016/ERR4703016.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,0,minute
R1_Col_flg22_005,ERS5229464,SAMEA7471768,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_Col_flg22_005,group 146,sequencing assay,ERX4623830,R1-1_Col_flg22_005.fq.gz,R1-1_Col_flg22_005.fq.gz,ERR4703017,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/007/ERR4703017/ERR4703017.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,5,minute
R1_Col_flg22_005,ERS5229464,SAMEA7471768,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_Col_flg22_005,group 146,sequencing assay,ERX4623830,R1-2_Col_flg22_005.fq.gz,R1-2_Col_flg22_005.fq.gz,ERR4703018,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/008/ERR4703018/ERR4703018.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,5,minute
R1_Col_flg22_005,ERS5229464,SAMEA7471768,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_Col_flg22_005,group 146,sequencing assay,ERX4623830,R1-3_Col_flg22_005.fq.gz,R1-3_Col_flg22_005.fq.gz,ERR4703019,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/009/ERR4703019/ERR4703019.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,5,minute
R1_Col_flg22_010,ERS5229465,SAMEA7471769,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_Col_flg22_010,group 147,sequencing assay,ERX4623831,R1-1_Col_flg22_010.fq.gz,R1-1_Col_flg22_010.fq.gz,ERR4703020,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/000/ERR4703020/ERR4703020.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,10,minute
R1_Col_flg22_010,ERS5229465,SAMEA7471769,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_Col_flg22_010,group 147,sequencing assay,ERX4623831,R1-2_Col_flg22_010.fq.gz,R1-2_Col_flg22_010.fq.gz,ERR4703021,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/001/ERR4703021/ERR4703021.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,10,minute
R1_Col_flg22_010,ERS5229465,SAMEA7471769,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_Col_flg22_010,group 147,sequencing assay,ERX4623831,R1-3_Col_flg22_010.fq.gz,R1-3_Col_flg22_010.fq.gz,ERR4703022,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/002/ERR4703022/ERR4703022.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,10,minute
R1_Col_flg22_030,ERS5229466,SAMEA7471770,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_Col_flg22_030,group 148,sequencing assay,ERX4623832,R1-1_Col_flg22_030.fq.gz,R1-1_Col_flg22_030.fq.gz,ERR4703023,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4703023/ERR4703023.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,30,minute
R1_Col_flg22_030,ERS5229466,SAMEA7471770,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_Col_flg22_030,group 148,sequencing assay,ERX4623832,R1-2_Col_flg22_030.fq.gz,R1-2_Col_flg22_030.fq.gz,ERR4703024,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4703024/ERR4703024.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,30,minute
R1_Col_flg22_030,ERS5229466,SAMEA7471770,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_Col_flg22_030,group 148,sequencing assay,ERX4623832,R1-3_Col_flg22_030.fq.gz,R1-3_Col_flg22_030.fq.gz,ERR4703025,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4703025/ERR4703025.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,30,minute
R1_Col_flg22_090,ERS5229467,SAMEA7471771,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_Col_flg22_090,group 149,sequencing assay,ERX4623833,R1-1_Col_flg22_090.fq.gz,R1-1_Col_flg22_090.fq.gz,ERR4703026,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4703026/ERR4703026.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,90,minute
R1_Col_flg22_090,ERS5229467,SAMEA7471771,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_Col_flg22_090,group 149,sequencing assay,ERX4623833,R1-2_Col_flg22_090.fq.gz,R1-2_Col_flg22_090.fq.gz,ERR4703027,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/007/ERR4703027/ERR4703027.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,90,minute
R1_Col_flg22_090,ERS5229467,SAMEA7471771,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_Col_flg22_090,group 149,sequencing assay,ERX4623833,R1-3_Col_flg22_090.fq.gz,R1-3_Col_flg22_090.fq.gz,ERR4703028,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/008/ERR4703028/ERR4703028.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,90,minute
R1_Col_flg22_180,ERS5229468,SAMEA7471772,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_Col_flg22_180,group 150,sequencing assay,ERX4623834,R1-1_Col_flg22_180.fq.gz,R1-1_Col_flg22_180.fq.gz,ERR4703029,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/009/ERR4703029/ERR4703029.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,180,minute
R1_Col_flg22_180,ERS5229468,SAMEA7471772,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_Col_flg22_180,group 150,sequencing assay,ERX4623834,R1-2_Col_flg22_180.fq.gz,R1-2_Col_flg22_180.fq.gz,ERR4703030,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/000/ERR4703030/ERR4703030.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,180,minute
R1_Col_flg22_180,ERS5229468,SAMEA7471772,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_Col_flg22_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_Col_flg22_180,group 150,sequencing assay,ERX4623834,R1-3_Col_flg22_180.fq.gz,R1-3_Col_flg22_180.fq.gz,ERR4703031,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/001/ERR4703031/ERR4703031.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,180,minute
R2_Col_flg22_000,ERS5229469,SAMEA7471773,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_flg22_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_Col_flg22_000,group 151,sequencing assay,ERX4623835,R2-1_Col_flg22_000.fq.gz,R2-1_Col_flg22_000.fq.gz,ERR4703032,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/002/ERR4703032/ERR4703032.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,0,minute
R2_Col_flg22_000,ERS5229469,SAMEA7471773,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_flg22_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_Col_flg22_000,group 151,sequencing assay,ERX4623835,R2-2_Col_flg22_000.fq.gz,R2-2_Col_flg22_000.fq.gz,ERR4703033,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4703033/ERR4703033.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,0,minute
R2_Col_flg22_005,ERS5229470,SAMEA7471774,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_flg22_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_Col_flg22_005,group 152,sequencing assay,ERX4623836,R2-1_Col_flg22_005.fq.gz,R2-1_Col_flg22_005.fq.gz,ERR4703034,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4703034/ERR4703034.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,5,minute
R2_Col_flg22_005,ERS5229470,SAMEA7471774,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,flg22,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_flg22_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_Col_flg22_005,group 152,sequencing assay,ERX4623836,R2-2_Col_flg22_005.fq.gz,R2-2_Col_flg22_005.fq.gz,ERR4703035,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4703035/ERR4703035.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,flg22,1,millimolar,5,minute
